,consistentinconsistent,femininemasculine,beneficialharmful,demotivatemotivate,ethicalunethical,satisfiedunsatisfied,flexiblerigid,amateurprofessional,privatepublic,modernoutdated,foreignersnatives,internationallocal,sustainableunsustainable,analoguedigital,conservativeprogressive,globallylocally,individualismteamwork,biasunbias,communicativeuncommunicative,obscuritytransparency,followerinnovator,longtermshortterm,marketingsecret,diversityuniformity,managerworker,declinegrowth,demandsupply,problemsolution,intangibletangible,lossprofit,diplomaticundiplomatic,rewardingunrewarding,autonomousmicromanagement,productservice,ambiguityclarity,seasonaltemporary,impulsivestrategic,mistrusttrust,goaltask,nonrenewablerenewable,advertisingsecretive,innovativetraditional,purchasersupplier,corruptionintegrity,corporateindividual,insidersoutsiders,economicoverpriced,consultantemployees,environmentpollution,connecteddisconnected,costrevenue,discriminationimpartial,collaborationsilo,challengeobscurity,essentialluxury,commitmentrejection,childchildless,riskysecure,localwidespread,artisanalfinancial,demandingeffortless,leasesell,naturaltechnical,onlinestore,familywork,spectatorsstakeholders,majorityminorities,isolatingsocial,detailsoutlines,goodiessalary,allianceproprietorship,physicalremote,credibledeceptive,dependentindependent,bankruptcyprosperity,pressurerelax,opportunitythreat,criminalrightful,neglectresponsible,disorderorder,captivefreedom
Veolia_Environnement,0.06168878,0.18845728,-0.016381098,-0.06608215,-0.06790505,0.20612106,0.043595135,-0.025427772,-0.101035394,-0.065308325,0.15310477,-0.25638464,0.1622919,0.10259533,-0.037880052,0.39817956,0.029233836,-0.044839475,-0.04977225,-0.02889422,-0.127438,0.09719991,-0.15922974,0.06949901,0.06561371,-0.0035801241,-0.05768892,-0.15665145,0.08110791,-0.05350001,0.076917134,-0.11174639,0.014560157,-0.15165442,0.09299647,0.16668573,0.039626192,0.06872945,-0.024340432,-0.20952886,0.0058431583,0.104246296,0.01778801,0.029012576,0.16128354,-0.24142244,0.08813533,-0.05550557,-0.16676438,-0.21355985,0.020877775,0.014066371,0.0459814,0.033729974,-0.12301911,-0.019068321,-0.08295173,0.16968913,-0.0006299928,0.061741665,0.022899719,0.06416988,-0.0015441296,0.059148796,-0.024170069,0.07497754,0.1857158,-0.052725594,-0.011727722,0.0331903,-0.04864351,0.15344608,-0.003109845,0.09450615,0.14960149,0.07807407,0.09171375,-0.050351262,-0.07332162,0.037149124,-0.0028950355
Canon,-0.14494547,0.047362007,-0.03334775,0.010615607,0.30030754,0.12498747,-0.010883409,-0.06530146,0.11505291,-0.11857623,0.028907625,0.0012755403,0.11268346,-0.34537792,-0.033535894,0.02943114,0.14751765,-0.06098062,0.11755272,0.0813858,0.26471308,-0.14210771,0.018371113,0.043922838,0.118828796,0.2116156,0.17214477,-0.032265007,0.06762706,-0.1775574,0.094804496,0.067688935,-0.11826299,0.11604498,-0.21465021,-0.19643724,-0.07998295,0.036778167,0.029118903,0.016280917,-0.01427592,0.025650129,-0.08441787,-0.067543656,0.0010145436,-0.091363385,-0.00017728539,-0.102287315,0.038935315,0.06407309,0.054476533,0.072817996,0.09413218,0.1333807,0.12242874,0.043720953,-0.13794217,0.030842114,0.01886557,0.027451117,-0.11355085,0.017770365,0.044105724,-0.09084121,0.0034646657,0.08353893,0.020394593,0.022551749,0.05417313,-0.06101032,-0.115457974,-0.23458387,-0.15652567,-0.15053613,-0.057325404,0.123683766,0.037547503,0.01679955,0.12813093,0.0024212354,0.066714786
Kansai_Electric_Power,0.033994135,0.08860715,0.04864106,0.09307428,0.037372306,-0.018839097,0.20382288,0.05584371,0.04387102,-0.061277553,0.15715457,-0.020136792,0.19478728,-0.055560615,-0.091533035,0.12141353,-0.004162536,-0.16607063,0.024107283,-0.059993964,-0.08769866,0.002614947,0.06134669,-0.07141332,0.01387278,0.3081048,-0.39560407,0.082688466,0.21357921,-0.20392196,-0.0042672507,-0.072933,0.03585567,-0.0957921,0.14421406,-0.008133669,0.23801658,0.1310396,0.044845793,-0.23376596,-0.15054964,-0.08099136,0.05534093,0.050941203,-0.05489554,0.009740303,0.18212368,-0.11164471,-0.15087363,-0.16351901,-0.10650326,0.016978681,-0.043413103,-0.09450591,0.042673297,0.025023703,-0.14970507,0.0060521183,-0.046237107,-0.029372286,0.01804801,-0.079350315,0.009122987,-0.067321554,0.0033795107,-0.04986544,0.0973578,0.044892803,0.052638605,0.0053166877,0.05973831,-0.038009338,0.026489273,0.045212276,0.020781215,0.12273611,0.039341148,0.0069180587,-0.017215652,-0.08500703,0.18331549
Enbridge,-0.040097263,-0.07775394,-0.103209935,0.120112106,-0.09581763,-0.12118543,0.008977276,0.022391092,-0.20412809,-0.16961193,-0.18213354,0.11097063,-0.12041769,-0.10857269,0.0751471,0.13342413,0.01819317,-0.06993002,0.14965026,-0.19385335,-0.127599,-0.058208972,0.021945722,0.26015496,-0.16716334,0.037698053,-0.14465804,0.0039560865,-0.007697405,-0.016186573,0.18967782,0.0018785597,0.11999504,0.097480915,-0.02926775,0.02328513,0.15904316,-0.13941453,0.0052440907,-0.26169965,-0.1771643,-0.049809594,0.15316015,-0.17732342,0.053210076,-0.018774752,0.29155025,-0.02539681,-0.2007244,-0.08543774,0.074088566,-0.007275168,-0.13325495,0.105821066,-0.06391621,0.030142918,-0.050665252,0.02799856,0.115581535,-0.0007348583,-0.16716729,0.05922775,0.068851545,-0.03602499,-0.09044901,-0.08631894,0.08265064,0.07557121,-0.044465758,0.039298892,-0.054857083,-0.055467296,0.04242063,-0.058987256,0.12471933,0.10602262,0.042291217,0.038197502,0.04357435,-0.07134133,-0.00068350695
Medtronic,-0.101108484,-0.07854408,0.2822305,-0.06418818,0.23520882,0.16338262,0.031534035,-0.062116794,0.18530726,-0.12492592,0.008075646,0.07879974,0.02153583,-0.07700445,-0.069975324,0.09445887,0.0009168946,-0.05053553,0.09741046,-0.021639185,-0.075540006,-0.022361312,-0.06511468,0.039457683,-0.004500463,0.0025365658,-0.1295514,0.10117211,0.051081665,-0.19002779,0.17414555,0.08295106,-0.1852695,0.30010587,-0.012205014,-0.061179068,0.1114125,-0.096636035,0.09525233,0.10710642,0.15684019,0.073016666,0.0016145075,-0.13344358,0.10561814,-0.083343364,0.05175158,-0.089050725,-0.054913536,-0.026404457,-0.08780418,0.042501487,0.033274364,0.10517387,0.14039585,-0.28765702,0.05563295,0.1779005,0.03116718,-0.02498102,-0.008474956,0.06819232,0.045860946,-0.07723743,0.01795598,0.015498201,0.044365607,0.1480641,0.14703456,-0.13351068,0.10067438,-0.22946835,-0.10535462,-0.043471232,-0.016118003,0.1263739,0.07622238,-0.010358092,0.1443877,0.038820032,-0.029183486
Toshiba,-0.113775596,-0.057854604,0.032914504,-0.016918138,0.13808025,0.0004976488,0.2515757,0.09339465,-0.016010247,-0.21498217,0.12681799,-0.13298802,0.067318514,-0.26036566,-0.013806779,0.24747875,0.25015974,-0.09743737,-0.056341298,0.08777519,0.02979564,-0.068746306,0.060087904,-0.124077275,0.1351447,0.2450123,-0.0025845116,-0.06633403,0.137191,-0.2222631,0.11481242,0.06463491,0.008117255,0.23182492,-0.09803678,-0.07229806,-0.037775207,-0.07770261,0.036817867,-0.09595749,-0.104513705,-0.028577395,-0.16400845,-0.058754925,0.0797021,0.006762597,0.023868533,-0.21726395,-0.018764026,0.12387397,0.062448945,0.110499546,0.055704698,0.034958456,0.04919656,0.028344918,-0.07950249,0.03429453,-0.058524854,0.059381515,-0.12533881,0.081892364,-0.08925284,-0.054127257,0.008750586,0.0059234058,0.03790586,0.21787845,0.08440347,-0.016407328,-0.0064684213,0.02295557,-0.046362627,-0.10045702,-0.1416716,0.10514905,0.040061466,-0.0029864106,0.112021625,0.01577161,0.1287948
Wistron,-0.14136286,0.12142248,0.10462511,0.17159528,-0.091300234,-0.32237607,0.30052254,-0.15391439,0.20913284,-0.116991386,-0.1158492,-0.06556588,0.23013714,0.108495995,0.17653164,0.056128908,0.14786166,-0.0768252,-0.006336923,-0.033813883,0.14786142,-0.009639733,0.11815466,-0.12379598,-0.112720266,0.091392905,-0.02360414,0.047727298,0.0688702,-0.040516105,0.0038583074,0.07027909,0.11238077,0.16493504,0.04595528,0.054447792,-0.07807682,-0.0052237827,-0.14004526,-0.05902888,-0.1199767,-0.0025856711,-0.123753265,-0.031809334,0.048077676,0.071899764,-0.112840325,-0.2543081,-0.16511914,0.059524007,-0.26433226,0.109267734,0.03632474,-0.024161264,0.012798019,0.056255706,0.07073016,-0.04153948,-0.027106727,0.009210544,-0.022613322,-0.05654581,-0.026141528,0.057485066,-0.004959513,-0.0098961275,0.18357097,0.05295681,0.026290182,-0.06321363,-0.005321269,0.06957669,0.15022784,-0.06341705,-0.03720777,0.03973743,0.035225056,0.0156921,0.05296427,-0.055655934,0.055113364
Philip_Morris_International,-0.15880512,0.15572584,0.048092898,0.25714576,0.05442907,0.15292622,0.15593468,-0.046679135,-0.023841633,-0.15956351,-0.06436591,0.24284066,0.16904168,0.09871205,0.17523919,0.099734336,-0.1642692,-0.13950223,0.007992295,-0.11271556,-0.003969352,0.20582989,-0.06942232,-0.05739653,-0.10355295,0.06385572,-0.039416768,-0.054409023,0.022749009,-0.12147609,0.10596318,-0.0071331076,0.051602513,0.050935477,0.10381118,0.010760329,0.0718492,-0.018801618,-0.015313141,0.048672706,0.1190681,-0.023531847,0.037384063,0.13776213,0.16452245,0.037168693,0.26890156,-0.008746655,-0.03374766,0.0021096496,-0.1334052,0.22360976,-0.027110454,-0.025082836,-0.077954,0.06069882,0.005013611,0.2205693,0.15271914,0.15499781,0.08436873,-0.27498233,0.029898899,-0.002290949,0.06276555,0.027674794,-0.017857222,0.08764906,0.08221067,-0.05026301,-0.022326004,-0.1014211,-0.05032734,-0.048403926,0.11681367,0.10888434,0.08119331,-0.08823989,-0.080207735,0.015204675,-0.03775267
Arrow_Electronics,0.09587385,-0.0336857,-0.03927704,0.1381686,0.12555256,0.11778599,0.32859647,-0.03121959,-0.03516864,0.0564583,-0.029188545,-0.03086322,-0.14162508,0.0037089633,-0.024295378,0.12152173,0.12502636,-0.036228407,-0.24559842,0.015114986,-0.039873455,-0.23748505,0.12126033,0.1867432,0.15067911,0.014283962,-0.15736641,-0.059824627,-0.04901426,-0.109887056,0.17048492,0.25593576,-0.13057758,0.029578814,0.019928964,-0.15223087,0.042192046,-0.027491009,-0.05042559,-0.06569813,-0.071091734,-0.091734834,-0.2842531,-0.103427574,0.034395568,-0.06578412,0.034291256,0.038640603,-0.12799053,-0.1322159,-0.16418637,0.07532438,0.07470754,0.026180224,0.021902133,-0.0008642675,0.014395748,0.002538234,-0.0107439,0.07132996,-0.15524706,-0.08367873,-0.07898167,-0.09324673,0.084283724,-0.1018505,-0.028959956,0.022446329,-0.045035098,-0.12229224,0.032178063,-0.029223427,-0.11169526,0.062485788,-0.065591924,0.23753177,0.118392,0.03617645,-0.002964906,-0.08485943,0.13181877
Schneider_Electric,-0.14277396,-0.15294848,0.173928,-0.08274428,-0.11000371,0.02554797,0.0992964,-0.17050035,-0.07671794,-0.0663973,0.12584384,-0.110697284,0.17870636,0.14892642,0.058211576,0.23919906,-0.031001637,-0.0010189484,0.04723387,-0.023320297,-0.082794346,0.14159177,0.08671328,0.12517726,0.052149028,-0.042408884,-0.07080806,-0.04114379,0.1975582,-0.24583177,0.08044972,0.05258731,-0.08569615,0.120091885,0.043035466,0.0048345076,0.17916901,-0.026794454,-0.054284547,-0.27416885,-0.015249577,0.0751879,-0.13097444,0.06680417,0.15880552,-0.3020286,0.09151582,-0.15162732,-0.1921918,-0.14749987,0.15133312,-0.0057226736,0.075246945,-0.040098272,-0.050013047,-0.036402754,-0.025800709,-0.057177827,-0.09120117,0.040621273,-0.05852976,0.0490624,-0.046611782,-0.05213854,0.10627535,0.00027065325,0.18193692,-0.047689337,-0.015388123,-0.033210583,0.1434775,0.06783194,-0.056253456,-0.014644766,-0.0724126,0.11794357,0.08832364,0.010052752,-0.05817716,-0.07791258,-0.01610546
Weichai_Power,-0.19107474,-0.20519249,0.23775516,0.016069828,-0.06384038,0.0342682,-0.05181359,-0.10802862,-0.006520838,0.11432755,0.09044069,-0.051955707,0.030822536,0.047849998,0.0735473,0.010011825,-0.062271588,0.08574168,0.12660916,-0.107239224,-0.15537508,-0.14477222,0.06154695,0.040926013,-0.13798927,-0.119747,0.016341733,-0.010961747,0.1425733,-0.019985415,-0.010309548,-0.09243407,0.2903038,0.13482037,0.09644672,0.07573872,-0.1429866,-0.12570347,-0.21148995,-0.121746,0.024317203,0.047887504,-0.16760202,0.09242319,0.045237064,0.04917242,0.1097928,-0.059140023,-0.35781035,-0.06889489,-0.15863027,-0.03511509,-0.097444266,-0.028556906,-0.15576428,0.033721402,-0.004730842,-0.014202191,0.058814324,0.11171812,-0.05676673,-0.15067342,-0.15137456,-0.030254705,0.1605055,-0.07123215,0.1316047,0.12305548,0.055145293,-0.08453102,0.112383924,0.08721834,0.04595635,0.065322556,-0.035388976,0.097965926,0.111822076,-0.008871321,0.02057765,-0.0133279115,-0.045062337
Banco_Bradesco,0.20401739,0.07707847,0.27452418,0.05915905,0.053362094,0.10057227,0.13200355,0.005610957,0.32464036,-0.03534752,0.11131077,0.030556116,0.008152711,0.02900115,-0.03504079,0.0025669374,0.020070208,-0.16483632,-0.11108073,-0.24995,-0.089153804,-0.07995739,-0.10106512,0.15817818,0.0907568,0.02056661,0.08309645,0.012977119,0.06548087,0.004478493,-0.00868086,-0.09414465,0.23959056,0.059196603,0.03489158,0.12941991,0.100120865,0.019874062,0.004814893,-0.032053284,0.034595445,-0.16775672,0.020603739,0.023618205,0.35776055,-0.059216667,-0.032293424,-0.19321984,-0.056955725,-0.15533146,-0.065299846,0.0130231725,-0.05024371,-0.11378194,-0.10306157,-0.006762633,0.2369335,0.0810419,-0.0010457733,-0.027297167,-0.06509837,-0.10365551,-0.14956614,0.05964504,0.059828024,-0.10984519,0.040048912,0.062963605,-0.09953419,-0.074956656,0.13817918,0.123875946,-0.039827574,0.025513297,0.017843002,0.07736074,0.07992904,0.02276382,-0.014934473,0.02012701,-0.0018842025
CHS,0.1817623,-0.024137624,0.21621233,-0.05512883,-0.05381711,-0.2243132,-0.04649756,-0.09870388,0.06888555,0.060298387,0.021977952,-0.109192125,-0.16833355,-0.07503902,0.16642475,0.011381265,-0.22662741,-0.13479361,0.23778892,-0.03875337,-0.25520003,-0.11929847,0.064153515,0.07503264,0.064488724,0.105820395,0.00094275695,-0.10035929,-0.03718852,-0.21533027,0.09412457,0.026604123,-0.12142875,0.005551123,0.15437755,0.12612934,0.02001602,0.07787755,0.13350697,-0.067580655,-0.083716236,-0.07796795,-0.014409746,-0.009533112,-0.18075341,0.029060153,-0.13092639,-0.08308813,0.0011950212,-0.011375422,-0.06945743,0.15143828,-0.26950863,0.040658936,0.045041416,-0.0838333,0.08225445,-0.10155913,0.058889624,-0.0130867185,-0.037912797,0.14588583,-0.096277125,-0.20038658,0.026105132,-0.08234883,0.122145526,0.05015008,0.029349858,0.020399803,0.060859326,0.15186994,0.011194239,0.015583754,-0.118476555,0.16217624,0.045299165,-0.057988644,0.043144383,0.09818883,-0.021997085
NEC,-0.24093413,-0.21869051,0.049795255,0.013790146,0.08425418,-0.08822029,0.28458756,-0.040467102,-0.23399873,0.11487469,0.17230484,-0.05305315,0.10755177,0.06635128,-0.07521852,0.08599892,0.14745626,-0.032391492,-0.04524075,0.066060744,0.01958935,-0.13347752,0.0802927,-0.007529009,0.07700292,-0.038769852,0.14469127,-0.007401547,0.1049451,0.0002034203,-0.18368648,-0.07012584,0.018882448,0.14379303,0.020839734,-0.20081748,-0.07352106,-0.05276584,0.00654206,-0.036314208,-0.07485739,-0.23025332,-0.1700786,0.14938022,-0.1622131,0.03226689,-0.050753113,-0.13744263,-0.14710844,0.10568614,-0.07712012,-0.06533304,0.21244586,0.0469814,0.06474851,0.08460932,0.050144438,-0.20894185,-0.060470752,0.027152253,-0.040959388,0.08230634,-0.15943797,-0.00028125284,0.015799655,-0.14328034,0.14466423,0.102603935,0.10430996,-0.016528979,0.042071268,0.04021653,-0.103924036,-0.09076497,-0.071920514,0.070184544,-0.06979212,-0.04063642,0.04493076,-0.08388101,0.06922997
Bridgestone,0.09989453,-0.0007101297,0.005423603,0.0075995065,-0.046546835,0.17884228,0.0499688,-0.18812121,-0.08054299,-0.12257489,0.052912578,-0.11999899,0.030918868,0.1910147,0.27046344,0.12775208,0.052330613,-0.03614937,0.12202793,-0.018914694,0.03667016,0.0029539582,0.025835468,-0.039770283,0.054935865,0.20073813,-0.022666914,0.0437742,0.107096925,-0.17061026,0.073800705,-0.1617568,0.06721736,0.105328076,0.0018302057,0.024797503,-0.17004842,-0.0073813545,-0.033894356,-0.04560679,0.10142958,0.108830884,-0.16868937,-0.007145488,0.14577371,-0.16618904,0.12203362,-0.2046424,-0.13260211,-0.08745284,0.09489506,0.13380092,0.09030857,0.15476882,-0.18897128,-0.0574717,0.02855135,-0.09588153,0.052780088,0.1470936,-0.009390984,0.12961683,-0.016629677,0.090605706,-0.096710324,0.16563562,0.16087916,0.1183563,0.054224882,0.0143872835,-0.007794269,0.11676653,-0.007351515,0.106838465,-0.06038375,0.16635159,0.25872517,-0.063825615,-0.04890866,0.082291625,0.08473954
LyondellBasell_Industries,-0.32765198,-0.053725924,-0.14391993,0.10256541,0.031386066,-0.20106523,0.27434283,0.0137596745,0.14729945,0.095018186,0.16460986,-0.0035605344,-0.07759755,0.16193646,0.048402574,0.19389512,-0.035018712,0.069699205,0.11108075,0.01319794,-0.17470306,0.11249876,0.064261556,0.05753479,-0.052259024,-0.10118644,-0.14842953,-0.031460896,0.04959169,-0.087360874,0.10734556,0.011843479,0.09109637,-0.05960944,-0.15708691,-0.03368081,-0.018074142,-0.048986007,0.023504801,-0.015361785,0.020528227,0.07099644,-0.0520789,-0.02761822,0.21799904,-0.11151317,0.16224374,-0.010639871,-0.21965566,-0.050889894,0.040061403,-0.059690062,-0.14406963,0.045659058,-0.02625227,-0.046320084,-0.012448404,0.05429102,-0.059506763,0.041247383,0.004690309,-0.027413754,0.107113756,-0.042058144,0.12245555,-0.15124354,0.13114618,0.11379601,0.040755317,0.056284044,-0.018983854,0.20760003,0.023937749,-0.055040084,0.32500878,-0.009343015,-0.09033587,0.008601257,-0.029498335,-0.01877403,-0.09511677
Chubu_Electric_Power,-0.024131527,0.083176866,-0.04093736,-0.06376738,0.09511885,-0.017192505,0.18811473,-0.039841168,0.059533972,0.05980797,0.323407,-0.097813345,-0.02013402,-0.001159437,-0.07001779,0.092788406,-0.0459724,-0.11257389,-0.1144328,-0.084176295,-0.05808078,-0.10199871,0.089996,0.11014158,0.099369854,0.14535457,-0.2786701,0.12322414,0.16416487,-0.10955645,-0.05826129,-0.18230952,0.042815413,-0.048635334,0.033678856,-0.13950595,0.2913288,0.11358324,-0.07128597,-0.29189742,-0.022136355,-0.07482958,-0.06877226,0.019083453,-0.10074903,-0.048917014,0.1902022,-0.10188452,-0.15289569,-0.08530682,-0.11374828,-0.009153199,-0.039181557,-0.0144481985,0.13857609,-0.028718544,-0.11388384,-0.020676944,-0.01868998,0.044885457,-0.022886667,0.010206626,0.009186585,-0.064914495,0.046504848,-0.14257996,0.20150243,-0.01840381,0.037905455,-0.028847724,0.08680692,-0.06394484,-0.06618075,-0.01617243,0.025165778,0.18955244,0.043810792,0.0033692538,0.048491795,-0.17998593,0.11115158
CRH,-0.17750742,0.028100295,0.07734442,0.05401405,0.032850705,0.14474986,-0.18642281,-0.06872425,0.029971818,0.18047406,-0.013878273,-0.1093255,0.025264489,0.12524264,-0.1090322,-0.034467254,-0.07576067,-0.14009525,-0.010144365,-0.14801642,-0.23102574,-0.17448848,-0.0404119,0.20933509,-0.15412939,-0.021642717,-0.0519939,0.23121595,-0.05447274,-0.34445882,-0.01732405,0.01870741,0.06452524,0.01408011,0.12644017,-0.108476356,-0.019040488,-0.017390018,-0.16243745,-0.21881643,0.17834,0.03937413,-0.07107729,-0.03351108,0.088237084,0.05161829,0.07130387,0.020812688,0.058096632,0.019862011,0.07569351,-0.010318489,-0.09035891,-0.10513335,-0.014129655,-0.19017607,-0.057917442,0.008804922,0.034518838,0.034947094,-0.01802293,-0.07127973,0.08150289,0.009674364,0.081892684,0.038181346,0.05349241,0.18541582,-0.010308239,0.012951193,0.061549067,0.25042155,-0.020686341,0.11401435,-0.039574366,0.18469343,0.17307366,0.051539075,0.012483523,-0.04432092,0.035130907
X5_Retail_Group,-0.22242503,-0.23969701,0.22502276,0.20890506,0.113166414,-0.081738435,0.17003974,-0.035172828,-0.053967103,0.0031231625,0.1930337,0.056531657,0.010193412,0.08760139,-0.012983284,0.0962611,0.03659006,-0.18583338,0.14482144,-0.083018534,-0.13177347,-0.06911642,-0.09168182,0.045144122,0.03338569,0.038222883,-0.18409868,0.016496817,0.049535055,-0.19538623,-0.18244675,0.1179667,0.0057819854,0.064568184,0.029976157,-0.04611289,-0.07770852,0.06927637,-0.035219233,-0.1734968,0.20592932,-0.0032999138,-0.027952025,0.1854001,-0.067646645,-0.09206366,0.036535125,-0.007827981,0.031322926,-0.062476788,-0.15101978,-0.030099595,-0.07414464,-0.06159438,-0.07878313,-0.02243478,-0.198438,-0.011350224,0.113326244,0.07773335,0.006497404,-0.03069176,0.12216436,-0.21878368,0.10528218,-0.06952438,0.04902183,-0.11072882,-0.0165375,-0.03754415,0.11509026,0.10919751,-0.06633482,-0.036296804,0.25127795,0.15049662,-0.0062767705,-0.016525168,-0.032579433,-0.09453417,0.014961994
Jabil,-0.12684268,-0.002582882,0.009081992,0.075341225,-0.046180554,0.121294275,0.14889286,-0.05348401,-0.058895465,-0.07859376,-0.032074954,-0.12367816,0.05611849,-0.04816064,0.08284376,0.122440994,0.09095488,-0.02546687,-0.12738737,-0.15257974,-0.031924773,-0.07959504,0.0010914409,0.1083617,-0.11737719,-0.0672755,0.21347925,0.006688427,0.27329466,0.030709628,-0.0981231,0.16227932,0.017437615,0.13561359,-0.007576112,-0.11231856,-0.13613127,0.031771347,0.030775385,-0.047632184,0.110216245,-0.09690023,-0.16235796,0.047143213,0.14328775,-0.1540442,0.04238146,-0.20387103,-0.047570128,-0.11644565,0.024133025,-0.14241913,0.119980365,-0.18196775,-0.08729984,0.06277071,0.04987434,0.029255807,-0.10861196,-0.0008363355,-0.07899284,0.03261027,-0.22102089,-0.32566306,-0.027189529,0.11871035,0.05301615,0.18489462,-0.098745,-0.07212856,-0.032570727,0.06381502,0.1968219,-0.0043662693,-0.0022284975,0.08610278,0.13396426,0.0763922,0.13970414,-0.10389057,-0.052676193
Linde,0.03822137,-0.42221117,0.024271784,0.050181504,-0.021674182,0.031070538,0.00048511664,-0.18432726,-0.22996828,0.101902224,0.052980904,-0.020917721,0.07677411,-0.012678139,-0.047071423,0.13929845,-0.22604716,0.14964074,0.13100745,-0.016969314,-0.10793222,0.011613089,0.021587238,-0.018971484,-0.06705848,0.010509284,-0.13021782,-0.036451884,0.09991374,-0.14127143,0.01756555,0.015492194,0.041057907,0.017015725,0.17495823,0.0041955197,0.017127676,-0.04177728,0.018065447,-0.15518013,-0.07877505,0.12292951,-0.12032757,0.06634401,-0.05732898,-0.1326454,0.05648045,0.026655633,-0.2282396,-0.20656872,-0.018952334,0.02251888,-0.0970504,0.025094923,-0.19444516,0.115701646,-0.22233316,-0.12471091,0.0047658,0.029461984,-0.01365035,-0.06565499,0.08227815,-0.10647129,0.14372969,-0.0015959636,0.09072183,0.03308286,-0.025151365,0.05699493,0.11949311,0.117303155,0.02056522,0.09630338,0.025591189,0.2169738,0.13904844,-0.024477024,-0.04755065,-0.12877207,0.05606288
Mazda_Motor,-0.10254552,-0.17021056,0.051647704,-0.10234954,0.12472987,0.039255165,-0.07126951,0.017895717,-0.057508644,-0.10175887,0.21629901,-0.25145322,-0.120586306,-0.077757224,-0.031931758,0.17872949,0.07918366,0.020774785,0.2365839,0.01189179,0.057861157,-0.036704425,0.038075812,0.031155517,-0.05346619,0.21363097,0.13253751,-0.107533395,0.20932859,-0.036137637,0.0024326823,0.043456696,0.20345038,0.075085625,-0.0056271283,-0.11564094,-0.116081655,-0.0384177,-0.0068755737,-0.110675626,0.11512123,-0.02683583,-0.05148651,0.12591577,0.050770324,-0.06924144,0.2707853,-0.1036137,-0.21046056,-0.040608846,0.0009956551,0.058198474,0.04410505,0.026264941,-0.050513417,0.25347066,-0.06848491,0.10023965,-0.16341676,0.1442122,-0.109821476,-0.13243058,-0.087202445,-0.17962638,0.055226196,0.011174668,0.12180138,0.15341812,0.15200119,0.016225716,-0.01786256,-0.11569743,0.07620227,0.04170314,0.04871891,-0.008790852,0.0055560865,-0.037534367,0.019363353,-0.018675104,0.014894059
Danone,-0.31973353,0.023101995,0.1541854,0.056578387,-0.042684596,0.076488525,-0.065296456,-0.049629267,0.03573928,0.043684166,0.22955832,-0.0131410025,0.23750792,0.060541153,0.051213775,0.21537201,-0.07463171,-0.09527113,-0.05706084,0.0261058,-0.14273743,-0.05573802,-0.07700088,0.21031423,-0.032611117,-0.18385984,-0.13980721,-0.10223567,-0.06925871,-0.15820254,-0.021451145,0.014916742,0.01678169,0.15077649,0.042011607,0.009340347,0.0120326495,0.006480957,-0.0677731,-0.1040458,0.1660767,-0.07430079,-0.011728968,0.10424213,0.047274716,-0.05000794,0.051638436,-0.10101931,-0.14692838,0.038927205,-0.11930313,-0.11677913,0.05897697,0.1041596,0.091662064,-0.10891888,-0.061441,0.07142467,-0.025427982,0.23153715,-0.011748137,-0.10811189,0.0642816,-0.093008034,0.16769809,-0.09721674,0.028069526,-0.101137415,0.14867526,-0.119666636,0.029225647,0.11884674,-0.1346158,-0.019587,0.19775133,0.10429022,-0.080898315,-0.11271624,0.06692554,-0.16387562,-0.09255785
